support_interaction_id,unified_customer_id,ticket_id,customer_name,customer_email,customer_age,customer_gender,product_purchased,date_of_purchase,ticket_type,ticket_subject,ticket_status,resolution,ticket_priority,ticket_channel,first_response_time,time_to_resolution,resolution_hours_after_first_response,customer_satisfaction_rating,is_closed,is_open,response_available_flag,resolution_available_flag,invalid_age_flag,invalid_satisfaction_rating_flag,resolution_before_response_flag,identity_resolution_method,identity_confidence_score
SUP00006972,CUST0001354,3974,Carolyn Anthony,sthomas@example.org,30,female,microsoft_xbox_controller,2021-05-17 00:00:00,cancellation_request,hardware_issue,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006973,CUST0001822,3978,Sierra Murray,steven58@example.com,50,female,microsoft_surface,2020-02-24 00:00:00,refund_request,product_setup,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006974,CUST0004702,3979,Virginia Suarez,john03@example.org,49,male,i_phone,2021-11-01 00:00:00,billing_inquiry,hardware_issue,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006975,CUST0000478,3984,Ashley Daniels,pfitzpatrick@example.com,21,male,canon_dslr_camera,2020-10-06 00:00:00,technical_issue,product_compatibility,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006976,CUST0003555,3986,Dawn Harris,davismark@example.net,52,female,autodesk_auto_cad,2021-09-29 00:00:00,product_inquiry,hardware_issue,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006977,CUST0002506,3987,Tony Smith,vknapp@example.com,29,other,sony_xperia,2020-11-07 00:00:00,refund_request,software_bug,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006978,CUST0006607,3989,Eric Bradford,rebecca18@example.com,67,female,canon_dslr_camera,2020-11-09 00:00:00,billing_inquiry,hardware_issue,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006979,CUST0000676,3994,Edward Clements,marshallgregory@example.com,61,other,google_pixel,2020-05-17 00:00:00,refund_request,product_recommendation,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006980,CUST0002141,3995,George Duran,omcguire@example.com,51,female,go_pro_hero,2020-08-31 00:00:00,product_inquiry,refund_request,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006981,CUST0005343,3998,John King,baileyalex@example.com,64,female,go_pro_hero,2021-12-06 00:00:00,technical_issue,display_issue,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006982,CUST0004112,4002,Richard Brown,cody37@example.com,64,other,amazon_kindle,2020-05-11 00:00:00,billing_inquiry,refund_request,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006983,CUST0002261,4010,Mrs. Faith Banks PhD,bethlewis@example.org,29,female,google_nest,2020-07-04 00:00:00,cancellation_request,display_issue,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006984,CUST0002493,4016,David Hansen,robertsonangel@example.net,19,male,google_nest,2020-09-04 00:00:00,refund_request,software_bug,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006985,CUST0001634,4018,Eric Richardson,zwatson@example.net,36,male,lg_smart_tv,2020-08-26 00:00:00,billing_inquiry,cancellation_request,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006986,CUST0002348,4019,Barbara Harrison,vpatel@example.net,49,male,canon_eos,2021-03-26 00:00:00,billing_inquiry,display_issue,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006987,CUST0001032,4021,Caitlin Bullock,murphysharon@example.net,60,male,amazon_echo,2020-02-06 00:00:00,technical_issue,hardware_issue,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006988,CUST0004709,4022,Alyssa Bush,cookabigail@example.net,64,male,dell_xps,2020-06-16 00:00:00,cancellation_request,hardware_issue,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006989,CUST0005027,4027,Gwendolyn Fisher,christophergutierrez@example.net,28,male,nikon_d,2020-05-02 00:00:00,refund_request,cancellation_request,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006990,CUST0000672,4028,Patrick Allen,cassandraalexander@example.org,46,other,sony_4_k_hdr_tv,2021-09-09 00:00:00,refund_request,product_compatibility,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006991,CUST0006633,4031,Christine Parker,obrienmanuel@example.net,61,female,canon_eos,2020-09-11 00:00:00,technical_issue,software_bug,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006992,CUST0003818,4041,William Benton,justin40@example.org,28,female,canon_dslr_camera,2021-02-18 00:00:00,cancellation_request,data_loss,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006993,CUST0004676,4045,Christopher Scott,cherylcastillo@example.org,42,male,lg_washing_machine,2020-03-18 00:00:00,billing_inquiry,installation_support,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006994,CUST0006149,4046,Reginald Rice MD,uolson@example.com,47,male,philips_hue_lights,2020-11-06 00:00:00,refund_request,payment_issue,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006995,CUST0000003,4051,David Peterson,ccrawford@example.net,18,other,samsung_galaxy,2020-02-05 00:00:00,technical_issue,delivery_problem,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006996,CUST0004407,4055,Brian Chavez,dale99@example.com,43,male,fitbit_versa_smartwatch,2020-01-02 00:00:00,product_inquiry,account_access,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006997,CUST0002365,4056,Jason Martinez,james03@example.org,48,female,google_pixel,2021-03-05 00:00:00,billing_inquiry,installation_support,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006998,CUST0000373,4057,Steven Foster,steveharris@example.net,57,male,lg_oled,2021-05-18 00:00:00,cancellation_request,product_setup,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006999,CUST0003076,4060,Jose Bell,villapaige@example.org,47,female,microsoft_office,2021-05-14 00:00:00,billing_inquiry,payment_issue,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007000,CUST0005487,4063,Amy Scott,qperez@example.com,36,male,canon_eos,2020-08-13 00:00:00,cancellation_request,software_bug,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007001,CUST0000157,4066,Paul Walker,gillsamantha@example.net,42,other,bose_quiet_comfort,2020-11-24 00:00:00,technical_issue,data_loss,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007002,CUST0001425,4071,Heather Wilson,bjones@example.org,26,other,microsoft_office,2021-03-28 00:00:00,product_inquiry,cancellation_request,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007003,CUST0005606,4074,Robert Collins,cuevaslisa@example.net,35,female,play_station,2020-07-01 00:00:00,product_inquiry,software_bug,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007004,CUST0003013,4076,Paige Nichols,richard72@example.com,33,other,nest_thermostat,2021-01-19 00:00:00,cancellation_request,software_bug,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007005,CUST0002781,4083,Kimberly Strong,aruiz@example.net,24,other,hp_pavilion,2021-06-16 00:00:00,refund_request,installation_support,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007006,CUST0004347,4088,Michele Johnson,wnguyen@example.org,64,female,microsoft_surface,2021-08-24 00:00:00,refund_request,product_setup,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007007,CUST0000048,4089,Angela Stafford,wbowen@example.net,41,female,play_station,2020-09-02 00:00:00,technical_issue,delivery_problem,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007008,CUST0006647,4091,Chelsea Russell,sarahbartlett@example.net,33,other,samsung_soundbar,2021-01-03 00:00:00,cancellation_request,cancellation_request,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007009,CUST0001534,4093,Steven Cole,michael33@example.com,45,male,fitbit_charge,2021-02-26 00:00:00,technical_issue,product_compatibility,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007010,CUST0003136,4094,Cory Francis,karen19@example.com,46,female,microsoft_xbox_controller,2020-07-25 00:00:00,technical_issue,network_problem,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007011,CUST0003604,4097,Steven Rodriguez,spatton@example.net,70,male,mac_book_pro,2020-01-16 00:00:00,cancellation_request,network_problem,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007012,CUST0001648,4098,Maria Shaw,stacey00@example.org,40,male,bose_quiet_comfort,2021-11-21 00:00:00,billing_inquiry,software_bug,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007013,CUST0004176,4099,Karen Moses,ehunter@example.net,42,female,amazon_echo,2021-07-13 00:00:00,technical_issue,product_compatibility,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007014,CUST0001736,4100,Erik Hicks,thomas94@example.net,44,other,apple_air_pods,2021-10-22 00:00:00,product_inquiry,account_access,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007015,CUST0005570,4102,Katherine Smith,monica57@example.net,47,female,nintendo_switch_pro_controller,2021-04-14 00:00:00,product_inquiry,product_recommendation,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007016,CUST0002078,4105,Sydney Chavez,kmeadows@example.net,18,other,dell_xps,2020-04-02 00:00:00,refund_request,cancellation_request,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007017,CUST0002101,4106,Howard Davis,sadams@example.org,28,male,nintendo_switch_pro_controller,2021-12-22 00:00:00,cancellation_request,battery_life,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007018,CUST0003806,4107,Eric Clark,thomasangela@example.net,61,other,roomba_robot_vacuum,2020-12-08 00:00:00,cancellation_request,installation_support,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007019,CUST0003264,4109,Lori Adams,obrady@example.org,62,female,nintendo_switch_pro_controller,2021-09-09 00:00:00,product_inquiry,delivery_problem,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007020,CUST0006319,4110,Thomas Dougherty,alopez@example.net,36,female,amazon_kindle,2021-10-21 00:00:00,technical_issue,display_issue,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007021,CUST0004513,4113,Melinda Chapman,amandamills@example.net,44,other,lenovo_think_pad,2020-12-04 00:00:00,cancellation_request,peripheral_compatibility,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007022,CUST0002240,4114,Roger Watson,brianbenson@example.com,30,female,i_phone,2021-11-15 00:00:00,cancellation_request,battery_life,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007023,CUST0004388,4116,Pamela Salazar,davidparks@example.net,42,male,lg_washing_machine,2020-06-12 00:00:00,billing_inquiry,delivery_problem,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007024,CUST0004143,4125,Brad Young,tammiesanders@example.com,47,other,nintendo_switch_pro_controller,2021-04-13 00:00:00,cancellation_request,refund_request,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007025,CUST0005395,4130,Jack Skinner,dbarajas@example.net,35,other,asus_rog,2020-06-12 00:00:00,billing_inquiry,cancellation_request,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007026,CUST0001201,4133,Michael Valencia,ewilliams@example.com,63,male,nest_thermostat,2021-04-02 00:00:00,product_inquiry,delivery_problem,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007027,CUST0000352,4138,Rachel Gibson,hyoung@example.org,38,other,dell_xps,2020-12-19 00:00:00,cancellation_request,product_recommendation,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007028,CUST0001784,4141,Tracy Cunningham,michael48@example.net,29,male,lg_smart_tv,2021-02-20 00:00:00,cancellation_request,account_access,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007029,CUST0005546,4144,Tammy Cobb,matthewdavis@example.com,64,female,dyson_vacuum_cleaner,2021-02-07 00:00:00,cancellation_request,data_loss,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007030,CUST0005490,4145,Michael Mcgee,marc06@example.com,70,other,autodesk_auto_cad,2021-07-12 00:00:00,product_inquiry,product_recommendation,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007031,CUST0006463,4154,Matthew Miller,bruce88@example.org,35,female,sony_xperia,2021-06-29 00:00:00,billing_inquiry,product_compatibility,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007032,CUST0001419,4155,Mr. William Mitchell DVM,david17@example.net,47,female,go_pro_action_camera,2020-04-27 00:00:00,technical_issue,software_bug,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007033,CUST0000126,4158,Lori Porter,cynthiamooney@example.com,44,male,canon_eos,2021-04-18 00:00:00,cancellation_request,product_recommendation,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007034,CUST0003573,4164,Amanda Flores DVM,rtaylor@example.org,29,other,nest_thermostat,2020-08-21 00:00:00,refund_request,refund_request,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007035,CUST0002215,4174,Justin Estrada,aaron01@example.com,45,female,nintendo_switch,2020-12-20 00:00:00,billing_inquiry,refund_request,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007036,CUST0005171,4176,Erik Vaughan,lbauer@example.net,31,male,microsoft_xbox_controller,2020-01-26 00:00:00,cancellation_request,account_access,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007037,CUST0002220,4177,Justin Gill,millsjohn@example.com,67,other,microsoft_surface,2020-05-02 00:00:00,technical_issue,product_recommendation,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007038,CUST0000858,4178,Dawn Berry,andrewbaker@example.net,67,other,amazon_echo,2021-01-14 00:00:00,billing_inquiry,network_problem,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007039,CUST0003236,4180,Robin Castro,itodd@example.com,31,male,google_nest,2021-09-10 00:00:00,billing_inquiry,hardware_issue,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007040,CUST0000365,4181,Jessica Bailey,kenneth32@example.com,67,male,nest_thermostat,2021-06-19 00:00:00,technical_issue,payment_issue,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007041,CUST0006329,4183,Elizabeth Patel,russell77@example.org,47,male,sony_xperia,2021-10-14 00:00:00,product_inquiry,peripheral_compatibility,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007042,CUST0002846,4185,Monica Torres,kaitlyncook@example.org,19,other,apple_air_pods,2020-07-22 00:00:00,product_inquiry,product_compatibility,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007043,CUST0005617,4191,April Davis,ugreene@example.net,30,female,fitbit_versa_smartwatch,2020-07-06 00:00:00,product_inquiry,product_recommendation,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007044,CUST0003989,4194,Thomas Forbes,evan98@example.com,26,female,autodesk_auto_cad,2021-11-15 00:00:00,cancellation_request,product_setup,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007045,CUST0006507,4204,Rebecca Figueroa,gailwatson@example.org,27,female,canon_eos,2020-02-07 00:00:00,product_inquiry,product_recommendation,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007046,CUST0005613,4206,Wyatt Morgan,hrogers@example.org,65,male,dell_xps,2021-02-06 00:00:00,billing_inquiry,refund_request,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007047,CUST0005400,4207,Courtney Mcneil,nfreeman@example.com,40,female,microsoft_surface,2021-11-14 00:00:00,refund_request,battery_life,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007048,CUST0002270,4208,Zachary Cooper,boltonjohn@example.net,48,other,go_pro_hero,2020-12-09 00:00:00,refund_request,hardware_issue,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007049,CUST0006726,4213,Robert Montgomery,raven55@example.net,52,other,dyson_vacuum_cleaner,2020-02-05 00:00:00,cancellation_request,product_compatibility,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007050,CUST0003839,4216,Amy Green,bspears@example.com,38,female,lg_oled,2020-09-22 00:00:00,billing_inquiry,product_recommendation,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007051,CUST0006295,4219,Brent Davis,qirwin@example.com,25,other,garmin_forerunner,2020-03-31 00:00:00,technical_issue,product_setup,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007052,CUST0003525,4228,Melissa Roberson,barnettanna@example.org,50,female,apple_air_pods,2020-01-01 00:00:00,technical_issue,cancellation_request,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007053,CUST0003007,4229,Amy Estrada,zjacobson@example.org,43,other,fitbit_charge,2021-03-12 00:00:00,technical_issue,hardware_issue,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00007054,CUST0001987,4231,Elizabeth Oliver,nprice@example.net,30,female,roomba_robot_vacuum,2021-07-10 00:00:00,billing_inquiry,battery_life,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007055,CUST0003336,4241,Lori Perez,malonejames@example.org,70,female,fitbit_versa_smartwatch,2021-01-26 00:00:00,cancellation_request,installation_support,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007056,CUST0001887,4245,Justin Clark,wrightchristopher@example.net,39,female,fitbit_versa_smartwatch,2021-09-16 00:00:00,product_inquiry,battery_life,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00007057,CUST0003125,4253,Candace Saunders,obrown@example.com,50,female,dyson_vacuum_cleaner,2021-03-25 00:00:00,cancellation_request,refund_request,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
